hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs1sg;acc2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs1sg;acc2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs1sg;acc3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;erg3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2pl;acc3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;erg3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs2sg;acc3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;erg3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3pl;acc3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg3sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;erg3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;abs3sg;acc3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom1pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom1sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom2pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom2sg
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom3pl
hełdekołim	-	-	V;IND;PRS;PRF	indicative;novoice;pres;perfect;nom3sg
hełdekołim	-	-	V;IND;PRS;CAUS	indicative;novoice;pres;noaspect;causative
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;abs3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;erg3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1pl;noclitic_marking
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;erg3sg
hełdekołim	hełdekołim	hełdekołim	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom1sg;noclitic_marking
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;erg3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2pl;noclitic_marking
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;erg3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom2sg;noclitic_marking
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;erg3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3pl;noclitic_marking
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;acc3sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg1pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg1sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg2pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg2sg
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg3pl
hełdekołim	-	-	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;erg3sg
hełdekołim	-	nahełkołê	V;IND;PRS	indicative;novoice;pres;noaspect;novalency;nom3sg;noclitic_marking
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1pl;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs1sg;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2pl;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs2sg;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3pl;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg3sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;erg3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;abs3sg;acc3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom1pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom1sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom2pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom2sg
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom3pl
hełdekołim	-	-	V;IND;PST;IPFV	indicative;novoice;past;imperfective;nom3sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc3sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg1sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg1pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg2sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg2pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg3sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;erg3pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc1sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc1pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc2sg
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc2pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1pl;acc3pl
hełdekołim	-	-	V;IND;PST;PRF	indicative;novoice;past;perfect;abs1sg;acc3sg
